0.26525,0.31262,3.729,5.1889,6.099,0.77748,1.698,11.473,5.9079,7.1255,169.41,59.304,33.242,43.635,26.87,27.893,41.509,92.925
0.57056,0.36366,3.1481,4.8615,5.2978,1.1308,2.1374,128.45,86.577,74.308,65.803,67.919,19.925,12.042,10.149,13.077,24.779,30.315
0.55264,0.20281,2.7106,3.7818,4.473,0.28815,1.3039,5.8288,2.7898,7.2106,88.798,48.353,20.761,11.832,11.269,13.304,22.472,35.847
0.93272,0.40411,2.572,4.2836,4.3431,1.5414,2.1892,123.79,70.168,65.382,68.476,80.678,26.173,11.269,9.798,11.958,16.613,29.933
0.8661,0.58379,2.52,3.8152,4.3636,0.11674,1.6054,14.209,12.465,13.485,116.2,44.833,26.721,10.583,12.288,14.318,18.708,54.139
2.0362,1.3894,3.705,4.7105,6.3115,0.32859,1.4219,71.969,131.01,77.841,91.115,77.981,26.702,14.866,13.711,13.528,24.413,26.439
1.6194,0.97553,2.5887,3.7036,4.6187,0.21804,1.5284,8.7046,6.8334,9.6627,45.596,33.226,11.79,7.874,9,8.8882,11.18,17.944
2.6962,1.8995,3.3387,4.5801,6.2942,0.27289,1.7944,30.312,122.51,93.764,108,96.302,36.81,13.038,12.57,14.353,27.677,39.077
2.1815,1.5048,2.8782,3.9616,5.3261,0.084184,1.5041,8.2718,4.3697,6.4656,79.969,48.662,18.221,9.8995,12.083,10.149,15,22.627
2.8189,1.7913,3.3339,4.0899,6.0384,0.68817,1.3571,78.342,116.43,105.41,102.28,99.197,36.919,14.283,11,13,25.397,36.056
3.3313,2.3013,2.9773,4.3285,6.2601,0.060819,2.0378,8.8777,5.2036,4.9973,104.83,77.292,32.787,14.526,12,12.166,22.136,61.725
4.0928,1.9287,3.556,3.8578,6.1939,2.125,1.8393,259.21,129.54,138.01,66.895,77.195,30.512,15.362,13.342,15.556,32.234,30.496
3.7374,2.5616,1.9718,2.3615,5.3109,0.48209,1.4566,38.707,122.88,81.242,89.185,69.239,32.496,24.617,15.906,17.972,27.839,37.67
4.5173,2.9986,2.2314,3.1015,6.2489,0.20851,2.093,13.336,9.0309,13.584,86.394,70.986,23.345,14.595,11.576,11.662,23.58,22.76
4.4985,3.4645,2.414,1.7111,6.2049,1.5129,0.52594,115.25,105.18,75.966,140.91,61.408,33.601,22.091,16.462,19.621,22.383,42.059
4.289,2.825,2.0076,2.1419,5.6189,0.86842,1.6034,69.066,126.6,75.953,113.11,96.747,38.781,77.511,17.521,28.125,45.387,84.859
3.5692,2.434,1.064,1.0953,4.352,0.47289,1.2691,7.5138,9.8415,14.221,86.741,60.481,21.024,10.909,7.2111,8.3066,16.371,51.884
4.1108,2.8783,0.95303,0.95419,5.0069,0.41019,1.3773,34.932,26.316,30.892,84.244,56.454,14.56,8.544,10.198,10.149,10.198,15.133
4.0235,3.1075,0.36156,0.14408,5.0217,0.44339,0.99231,23.744,87.752,77.465,102.14,59.464,24.372,16.553,10.677,10.296,15.427,42.119
4.2534,2.7866,0.37204,0.057845,4.7137,0.6573,1.7415,8.3034,11.927,10.599,58.523,38.51,18.708,10.247,8,9.2195,14.142,32.573
3.7603,2.249,0.84141,0.31213,3.6382,1.6298,1.6923,151.37,147.7,69.483,50.13,55.714,19.157,11.18,10.05,9.5917,13.038,13.601
4.3776,3.2372,0.087596,0.58053,5.2279,0.79144,1.3707,7.9936,5.5957,6.8961,47.487,23.452,13.454,11.533,10.1,10.247,13.454,20.591
4.7824,2.9638,0.53351,1.031,4.8832,1.8137,2.3084,165.23,94.653,60.234,58.762,55.209,23.937,13.82,13.038,38.51,30.216,67.875
4.1996,2.6044,0.5213,1.1427,4.5876,0.29219,2.0771,8.8803,9.1036,8.0259,69.929,33.362,15.199,11.358,11.314,10.44,13.565,21.071
4.2639,3.2266,0.52175,1.4607,5.2081,1.1741,1.4894,166.07,99.361,150.76,108.48,76.256,29.086,20.224,15.033,14.036,22.738,37.014
3.2465,2.3501,0.12075,1.7095,3.5747,1.6875,1.5694,135.29,48.745,55.483,76.335,50.349,18.947,11.225,10.296,10.1,17.635,27.568
4.5384,3.4757,1.4859,2.6667,6.1741,0.74069,1.7434,28.079,16.984,24.565,55.48,84.835,25,11.832,11.79,13,17.55,19.672
3.0656,2.3239,1.0398,2.2626,4.1572,1.0013,1.486,76.373,52.991,82.135,89.711,46.583,17.889,11,12,10.536,10.677,43.428
0.15176,0.40699,3.1347,5.1945,5.634,0.84241,2.4061,61.142,81.368,138.99,85.545,82.414,34.453,28.018,12.369,12.207,16.852,26.552
0.24107,1.5459,3.7166,6.2243,6.2151,2.4928,2.8143,306.72,91.656,231.4,138.22,96.359,38.949,24.678,17.464,21.84,22,41.677
0.16298,0.4816,3.5152,5.7778,6.1105,0.60439,2.7305,12.009,13.375,18.94,121.73,108.7,47.854,13.711,12.042,12.49,18.221,29.24
0.53638,1.0326,3.707,5.0902,6.1429,1.1704,1.4868,102.35,67.119,163.21,177.42,118.81,40.187,19.209,19.774,21.61,53.638,172.82
0.22468,0.35535,3.2262,5.5147,5.7234,0.49776,2.768,40.816,171.04,107.92,117.59,54.433,29.9,14.765,11.18,12.083,11.747,23.749
0.10336,0.57053,3.4957,5.333,5.9405,0.92595,2.1829,71.342,54.826,103.85,291.07,104.47,48.239,48.394,106.76,43.405,50.715,237.71
0.01562,0.30577,3.756,6.3886,6.5917,0.49863,3.1946,10.26,9.9272,8.6874,136.12,87.738,30.496,14.526,14,13.892,14.491,27.148
