6.1569,6.1185,6.1664,6.1664,6.1663,6.1278,6.161,3.5421,1.155,1.233,0.70688,1.1021,0.35994,0.60453,0.51799,0.45987,0.20356,0.92188
5.5633,3.8744,5.5635,5.5696,5.5646,4.972,5.5218,2.8584,5.2202,4.2772,0.20592,0.5107,1.0218,3.1793,3.5706,2.3313,0.92535,0.96215
4.3642,4.3625,4.3644,4.3644,4.3643,4.3531,4.3638,3.7296,0.23322,1.0908,0.53227,1.0894,0.00543,1.7242,3.01,0.81727,0.41439,0.84468
4.7977,3.8191,4.7993,4.7999,4.7929,4.7027,4.7932,2.7166,1.6972,4.4565,1.0262,1.1859,0.37622,1.9154,3.1842,2.348,1.2838,0.69259
4.3634,4.3638,4.3643,4.3644,4.3629,1.5604,4.342,1.7776,1.707,1.4109,0.77739,0.47832,1.2135,1.3239,2.094,0.55326,1.1785,0.15524
6.2262,6.2374,6.236,6.2451,6.2381,2.8569,5.7519,1.9785,3.0377,1.8149,0.99078,0.13713,1.1078,3.6797,4.8805,4.7078,0.65832,0.51325
4.5871,4.5872,4.5873,4.5873,4.5872,4.5118,4.5864,4.0705,0.83896,2.3993,0.091611,0.047681,1.7616,2.9794,3.2297,2.3429,2.5513,0.39713
6.3142,6.3112,6.3183,6.3247,6.321,2.2482,6.1067,3.1332,3.0565,2.1829,0.44313,0.42895,0.33356,3.1778,4.1221,2.861,0.91957,0.78443
5.2945,5.2946,5.2946,5.2946,5.2946,4.9104,5.2944,4.7346,0.56442,4.1078,-0.17282,0.53609,1.5932,3.7283,2.8463,3.4977,0.83654,0.59546
6.0004,6.0014,5.9949,5.9984,5.9844,4.972,5.7047,3.2525,2.4613,1.8814,0.56418,0.81392,1.0496,3.5398,4.7951,3.3662,0.54734,1.1361
6.4048,6.4048,6.4048,6.4049,6.4048,5.3947,6.4042,6.026,1.106,3.3157,0.2987,0.68116,1.0391,2.9188,4.7576,4.5426,1.5802,0.33316
6.7058,6.4312,6.6922,6.7043,6.7006,6.487,6.6606,3.5968,3.213,2.2509,0.70576,0.80554,0.77261,3.8903,4.9826,2.8958,0.66043,-0.23858
5.1979,5.1967,5.18,5.1943,5.1963,4.7227,5.0652,4.2115,5.0479,2.486,1.0009,0.78579,0.091369,0.39637,0.98377,-0.081342,0.035307,0.36925
6.4048,6.4049,6.4048,6.4044,6.4048,6.2776,6.4044,5.3236,0.72576,4.1923,1.8242,0.90917,1.72,5.2383,4.1401,4.5847,0.66442,0.39984
6.1657,6.1663,6.1541,6.1615,6.1466,5.9986,4.6072,2.3568,0.72765,1.6952,0.2738,0.82347,0.84879,1.2523,2.1651,1.0828,1.199,0.44256
5.6572,5.6527,5.6395,5.65,5.6465,5.0119,5.3013,2.5694,1.9016,2.1375,0.62606,0.3075,0.77795,0.10738,1.4494,0.38239,1.4418,0.52621
4.2485,4.2485,4.2485,4.2482,4.2482,4.2209,4.2437,0.55053,1.7229,2.2075,0.63447,0.82412,0.31614,3.0216,3.6344,3.6033,0.03462,0.53041
4.9028,4.9029,4.8995,4.8955,4.8952,4.6428,4.8949,4.2205,1.0993,2.2125,0.46212,0.33116,1.1217,2.8914,2.8837,3.5113,3.5433,1.4008
4.7998,4.7994,4.7292,3.915,4.7921,4.2533,4.6483,2.384,3.2785,2.7042,0.97447,0.10389,0.31429,1.0146,2.0208,2.9334,0.94709,0.53529
4.8,4.8,4.7999,4.432,4.7997,4.7909,4.7978,3.4348,1.5823,3.1172,0.61604,0.99486,1.0902,2.3671,2.0661,4.5348,0.70878,-0.07771
4.1293,4.1241,4.0266,3.957,4.1269,4.0682,4.1142,3.4923,3.5644,1.6237,0.37016,0.4976,0.012304,2.2936,3.6022,1.3016,0.97654,1.1518
5.1995,5.1995,5.0911,5.1979,5.1993,5.1982,5.1988,4.3107,1.9768,2.2099,0.18552,0.77308,3.1499,2.1494,3.1594,3.2237,2.1987,1.0722
5.4796,5.4772,3.7765,5.3942,5.4655,5.3303,5.4689,4.0648,3.3488,2.0787,-0.047014,0.67222,0.79953,2.6778,3.2597,0.19062,2.0574,-0.072981
4.8,4.8,4.7998,4.7992,4.7998,4.7409,4.7998,2.9978,1.2118,2.4489,0.14885,1.0628,0.70889,3.4392,3.9429,3.1741,2.9536,0.57504
5.2943,5.2935,3.3502,5.2632,5.282,4.0854,5.2254,2.4223,3.7163,4.8885,1.2676,1.1262,1.0333,1.1336,2.1179,1.4342,0.76217,0.5562
4.0069,4.0066,1.7025,4.0062,4.0066,3.9945,3.9911,2.3778,2.0193,3.596,-0.43077,-0.12447,0.31015,0.73194,0.54019,0.64349,0.63265,-0.31213
