10806,11542,-8251.4,17781,-10480,875.24,-2805,352.66,-570.25,-777.48,-863.9,-81.329,141.49,-63.598,-41.958,19.813,1.3174,0.40721
42395,19122,3004.1,13155,-7411,-780.68,-3844.5,80.5,-693.81,-74.411,-224.87,-67.081,156.57,-51.208,-34.914,15.982,-1.05,0.99862
38044,57869,-35130,7266.8,-7185.4,2366,-1305.6,-270.38,-259.79,-442.34,55.665,-72.476,99.601,-67.973,-37.887,19.204,6.3473,0.82949
48982,21000,21076,5258.6,-5689.1,647.57,-1570.4,-96.913,-493.17,151.1,197.64,-31.684,129.54,-27.273,-24.551,6.0155,-1.8933,0.72311
13587,27128,-16664,8872.8,-5413.4,725.8,-2451.2,-159.43,-310.32,-154.8,-113.72,-45.915,102.84,-45.304,-24.014,10.267,0.77261,0.22376
60218,8390.7,3302.1,7415,-7077.3,1458.8,144.58,301.24,-920.04,-224.68,-10.069,-42.329,174.35,-52.158,-31.751,14.582,-2.7419,0.80195
12746,20503,-6012.4,16817,-7972.7,571.67,-89.506,167.76,-604.56,-502.7,1021.3,-12.774,200.44,-81.986,-43.079,17.573,1.1504,0.72492
71169,19969,13572,7369.9,-7755,1240.1,-1270.6,146.51,-746.78,-155.18,-20.103,-14.951,150.19,-55.015,-32.781,13.037,-1.6492,0.49421
23344,27627,-4516.2,31676,-8222.8,-4132.4,-3964.4,472.04,-1805.8,-1508.6,-521.14,-13.13,116.28,-79.118,-42.616,15.136,3.411,0.40067
71897,36102,44470,5883.8,-7717.3,1882.6,1814,213.12,-1028.5,-132.61,405.38,45.708,132.6,-41.397,-30.881,8.8781,-2.0862,0.4284
41223,43165,-28225,7134.4,-4885.5,1324.7,138.31,172.17,-341.81,-570.04,-422.85,-3.3118,93.955,-75.985,-21.287,6.5838,5.7761,0.14881
22270,28406,3472,19881,-5017.8,-2407.5,493.38,569.16,-1659.4,-154.64,110.32,86.603,158.38,-94.252,-30.221,7.868,1.9899,0.071107
87767,25500,-7850.8,5129,-6696.3,1290.2,-1450.6,99.559,-444.9,-260.09,-207.22,71.895,119.99,-71.136,-18.536,6.8246,-2.484,0.81502
24160,36249,-9881.4,18175,-6560.9,-1165,-892.22,364.84,-408.26,-335.25,146.96,103.04,91.668,-76.039,-12.933,2.2946,1.2548,0.57015
1.0126e+05,34658,-13381,23137,-5622.4,-4417.3,-1563.1,660.41,-1398,-668.12,776.33,151.78,110.84,-106.7,-18.582,8.172,-0.30119,0.52636
94849,58087,-14273,14889,-9551.9,-39.762,-2146.2,269.99,-1570.6,-469.66,210.53,158.76,112.03,-94.942,-15.481,6.7647,-3.136,1.2991
88146,58743,-16321,11180,-7442,-269.1,-2508.4,203.45,-1163.2,-95.661,65.203,128.02,60.634,-87.553,-1.6063,0.36752,3.4175,0.55433
27214,30308,-3084.3,18893,-2603.9,-4469.7,74.654,368.85,-1965.9,-164.46,303.18,161.84,99.357,-94.383,4.0333,-4.7756,6.0513,0.48102
59939,13323,3762.3,10711,-8448.7,1546.1,569.34,284.53,-1193.1,-188.94,180.35,205.89,156.33,-93.021,-5.2077,4.7894,-2.8127,0.89551
50033,28466,-3013.4,11785,-7345.7,-32.088,-3134.8,-230.97,-536.34,212.66,294.32,153.33,92.366,-73.505,3.0627,-1.7821,-0.50115,0.58148
3751.3,7346,4353.1,4721.2,-3172.2,1592.6,3273.2,443.85,-468.3,-423.42,-55.425,126.76,119.22,-69.07,0.57963,-3.7094,-0.066642,0.067882
27720,19832,-3101.1,18309,-7757.2,-1333.5,-3847.3,447.38,-476.39,-85.928,100.5,145.78,86.612,-79.914,6.4003,-3.3881,2.3,0.65254
11244,12244,2168.6,11266,-6292.7,105.79,-2707.3,-54.261,-318.01,184.63,-121.18,163.55,141.11,-53.127,-1.4355,3.7569,-3.6513,0.8427
59686,57385,-10760,15431,-7388,-1024.7,-2458,36.487,-838.37,-216.46,-42.43,139.31,68.895,-95.723,13.639,-13.481,6.5839,0.44873
51912,19604,5818.8,16193,-9788.7,-391.55,-4925.4,52.375,-547.13,-80.6,114.08,165.14,188.18,-110.93,7.5834,-5.1784,1.8346,0.61434
30082,16762,5724.2,3448.1,-3762.3,1287.9,1055.3,145.01,-395.02,-141.16,36.253,78.254,93.615,-52.59,2.6955,-3.3762,-0.22468,1.0239
1.0389e+05,43626,-6386.5,10788,-8509.6,-405.17,-5977.9,-449.18,48.446,-142.73,568.07,64.404,54.441,-63.996,10.947,-4.8602,1.72,0.41847
11183,12803,-1165.6,30007,-16644,5024.1,-7270.8,-1267,-3321.4,35.99,-325.04,-100.02,185.1,-37.348,-28.92,13.972,-4.1812,0.56848
75391,42030,30788,25765,-14723,-447.31,-9013.9,-521.44,-1873.6,-165.79,-124.31,-92.585,204.01,-16.747,-22.804,17.037,-4.8965,0.7422
48283,89604,-23527,38084,-14617,-3120.3,-7699.6,-364.28,-1304.9,-1000.3,1770.2,-72.427,107.86,-74.135,-45.084,21.954,4.9754,0.82686
59172,25804,10844,14004,-12730,2350.7,-1700.3,-103.42,-1313.9,196.79,218.16,-65.201,140.29,-11.266,-13.507,8.6028,-3.6383,1.2013
1.1635e+05,63238,-2730.3,41056,-28000,314.44,-12323,-866.96,-2903.2,481.92,686.44,-124.04,199.21,-70.146,-49.548,25.468,-1.0487,1.2339
1.114e+05,39243,20528,47776,-22558,-2232.3,-13404,-809.94,-4713.3,-98.064,1090.3,-82.275,137.74,-37.882,-32.811,19.107,-3.3019,0.94067
92625,37343,24158,41043,-22763,-1213.5,-14520,-652.48,-3360.6,383.17,832.02,-108.51,248.23,-21.492,-26.01,19.861,-5.6775,1.3391
1.2655e+05,82825,-10930,28117,-17709,1010.1,-8144.7,-995.06,-1979.3,-19.704,685.59,-153.33,288.91,-67.935,-46.225,21.805,-1.137,1.5794
1.2208e+05,52397,27166,23624,-15867,-569.41,-4530.9,-448.94,-2412.4,647.77,548.42,-90.46,210.4,-27.115,-31.672,11.485,-4.8632,1.2925
1.0448e+05,28089,6798.4,17262,-12528,468.03,-8329.2,-599.89,-1697.3,100.07,187.96,-97.919,184.65,-25.271,-19.774,12.942,-3.8926,0.83418
95469,56863,39713,36485,-18244,-4480.1,-10563,-646.9,-3073.6,758.97,616.71,-65.986,158.07,2.0943,-22.393,8.3605,-4.5084,1.0994
1.4832e+05,1.7257e+05,-89023,32095,-14557,-3424.6,-14977,-1601.5,2875.6,-2715.9,4220.5,-130.27,82.095,-118.92,-50.897,31.84,12.944,0.95546
1.4804e+05,1.1547e+05,-50892,32269,-23202,1294.2,-8998.7,-555.14,-2558.9,196.44,368.56,-173.92,218.98,-85.824,-48.411,25.699,-0.83219,1.1414
1.3702e+05,39809,573.28,26934,-10160,-1965.2,-4056.3,-125.12,-2561.6,-230.73,772.68,-102.85,166.68,-25.644,-20.154,9.3714,-4.967,1.262
1.0695e+05,31649,28243,31886,-17718,-1441.6,-10863,-539.19,-2410.4,124.79,570.76,-95.393,196.54,-3.6042,-20.58,12.413,-4.5552,1.2761
1.0882e+05,93151,-38286,42630,-9706.3,-10074,-12447,-847.01,838.43,-3210.1,2268,-123.9,119.85,-67.48,-44.855,20.324,7.3789,1.0032
1.0616e+05,68675,-23205,32237,-14080,-1893.7,-7915.7,-360.09,-885.43,375.69,1412.2,-136.75,253.6,-56.027,-37.182,28.757,-1.744,0.99525
1.4832e+05,82473,39903,51950,-36344,2198.7,-22620,-2524.1,-3330.5,1204.9,1131.5,-114.16,154.53,13.563,-25.849,12.29,-5.7613,1.6257
75406,41823,-1403.4,21328,-12789,-576.55,-6049,-229.36,-1116.5,329.33,295.02,-107.94,225.32,-40.615,-26.294,20.236,-3.9927,1.1132
76324,50618,-9251.5,19505,-11899,-358.61,-4848.7,-246.22,-1336.7,-159.56,573.84,-93.58,183.38,-47.895,-32.48,13.961,-1.1034,1.1741
1.4073e+05,1.5181e+05,-27755,26517,-18544,655.38,-6827.2,-1187.9,-1497.6,-390.2,1668.4,-129.23,166.52,-39.005,-27.28,14.839,-5.1481,1.4071
2.1602e+05,66638,32731,48231,-27250,-4314.6,-12627,90.305,-3986.5,938.13,1112.9,-102.11,166.71,-51.219,-46.573,20.512,-4.1877,2.1751
1.1584e+05,24164,22794,32255,-16502,-4814.4,-12216,-433.34,-2385,351.04,667.27,-74.595,130.59,-3.6026,-15.377,10.607,-3.0285,0.89889
41491,36280,-16533,40073,-8342.8,-7490.7,-10770,-1974.3,1253,-3182,5246.5,-39.565,66.429,-17.263,-14.781,10.388,0.6365,1.2822
1.4572e+05,1.2056e+05,2736.1,7837.4,-11795,3059.6,-3143.1,-822.39,-848.57,-34.88,502.92,-104.9,166.64,-20.336,-21.41,7.8497,-4.6404,1.0992
34968,30634,-1034.3,24257,-15421,17.642,-12539,-885.98,-718.72,396.34,726.92,-87.109,169.19,12.356,-10.428,6.1553,-3.2827,0.51796
1.6274e+05,1.0086e+05,4576.4,48800,-22363,-4226.3,-16259,-2000.2,-2515.7,-1037.8,2826.2,-120.7,156.59,4.4672,-18.722,11.749,-3.9029,1.8483
1.5422e+05,89927,-28144,27501,-10103,-4052.4,-5044.4,-737.53,-303.72,-1191.1,2842,-117.19,176.28,-51.08,-26.203,17.598,-1.5501,1.7437
1.0956e+05,42896,15053,8269.9,-9853.9,1713.3,-1380.6,-170.57,-839.87,286.18,270.98,-84.474,189.45,-19.338,-19.899,9.0081,-4.1619,1.0284
1.2276e+05,88080,-39564,26097,-9816.4,-3355.6,-1926.5,-636.24,-2027.7,-477.88,1131.1,-126.61,160.23,-42.032,-21.564,13.687,-6.3733,1.813
1.6226e+05,60242,-324.12,35710,-18975,-2502.7,-14373,-2284.7,-731.16,-620.54,2736.4,-139.56,254.36,-34.808,-32.017,20.044,-5.2976,1.7944
61703,15885,13460,12772,-9568.6,316.58,-3448,-243.85,-884.73,248.49,222.44,-64.753,150.11,-10.38,-13.914,10.734,-3.5444,0.96759
1.0318e+05,44520,6676,34406,-20832,-1401.6,-10276,-32.603,-2939.1,-73.268,101.67,-102.72,170.7,-37.481,-33.876,18.449,-3.0394,1.0269
